Time;Tensao
0.7910000;-17.48804915
0.7911667;-18.27450208
0.7913333;-19.00072168
0.7915000;-19.66386994
0.7916667;-20.26026865
0.7918333;-20.78787561
0.7920000;-21.24304485
0.7921667;-21.62362389
0.7923333;-21.92690017
0.7925000;-22.150123
0.7926667;-22.29185118
0.7928333;-22.34971438
0.7930000;-22.3224597
0.7931667;-22.20857719
0.7933333;-22.00688411
0.7935000;-21.71716279
0.7936667;-21.33906757
0.7938333;-20.87459636
0.7940000;-20.32601473
0.7941667;-19.70412607
0.7943333;-19.03823819
0.7945000;-18.22900207
0.7946667;-17.28604246
0.7948333;-16.22833943
0.7950000;-15.07162829
0.7951667;-13.82688743
0.7953333;-12.50506359
0.7955000;-11.11543472
0.7956667;-9.666759544
0.7958333;-8.167097172
0.7960000;-6.624580769
0.7961667;-5.047588565
0.7963333;-3.444500397
0.7965000;-1.823622036
0.7966667;-0.193229274
0.7968333;1.438278803
0.7970000;3.062167938
0.7971667;4.670468847
0.7973333;6.254991479
0.7975000;7.808337193
0.7976667;9.32289593
0.7978333;10.79063695
0.7980000;12.20579911
0.7981667;13.56196791
0.7983333;14.77020883
0.7985000;15.84618912
0.7986667;16.82930303
0.7988333;17.72596959
0.7990000;18.53969122
0.7991667;19.2696677
0.7993333;19.91520845
0.7995000;20.47585438
0.7996667;20.95098977
0.7998333;21.34093316
0.8000000;21.64549151
0.8001667;21.86591297
0.8003333;22.00248652
0.8005000;22.05619887
0.8006667;22.02919461
0.8008333;21.92186564
0.8010000;21.7371145
0.8011667;21.47628706
0.8013333;21.1415664
0.8015000;20.6524406
0.8016667;20.08765592
0.8018333;19.46876906
0.8020000;18.80164363
0.8021667;18.08435536
0.8023333;17.31688702
0.8025000;16.49866501
0.8026667;15.63073109
0.8028333;14.71482042
0.8030000;13.75368444
0.8031667;12.74899516
0.8033333;11.70400179
0.8035000;10.62253586
0.8036667;9.507541956
0.8038333;8.362569587
0.8040000;7.190536316
0.8041667;5.99520762
0.8043333;4.780114446
0.8045000;3.549002407
0.8046667;2.305626687
0.8048333;1.053651439
0.8050000;-0.203068977
0.8051667;-1.460694623
0.8053333;-2.715388997
0.8055000;-3.962874347
0.8056667;-5.1998052
0.8058333;-6.422401017
0.8060000;-7.6270417
0.8061667;-8.809711084
0.8063333;-9.965839734
0.8065000;-11.09217789
0.8066667;-12.18531747
0.8068333;-13.2410582
0.8070000;-14.25652083
0.8071667;-15.22748257
0.8073333;-16.15034013
0.8075000;-17.02247814
0.8076667;-17.83854741
0.8078333;-18.59731545
0.8080000;-19.29466689
0.8081667;-19.92786535
0.8083333;-20.4932135
0.8085000;-20.98884788
0.8086667;-21.41105128
0.8088333;-21.75784462
0.8090000;-22.02649935
0.8091667;-22.21430111
0.8093333;-22.31999259
0.8095000;-22.34123266
0.8096667;-22.27690748
0.8098333;-22.12558685
0.8100000;-21.88621764
0.8101667;-21.55874607
0.8103333;-21.14297416
0.8105000;-20.64140046
0.8106667;-20.05672163
0.8108333;-19.4019321
0.8110000;-18.70764889
0.8111667;-17.85980283
0.8113333;-16.87182547
0.8115000;-15.76644872
0.8116667;-14.56246085
0.8118333;-13.27302022
0.8120000;-11.91031408
0.8121667;-10.48391236
0.8123333;-9.002910553
0.8125000;-7.475036162
0.8126667;-5.908481225
0.8128333;-4.311666147
0.8130000;-2.692948611
0.8131667;-1.060593616
0.8133333;-0.191848196
0.8135000;1.43996042
0.8136667;3.063010623
0.8138333;4.670733745
0.8140000;6.254936219
0.8141667;7.807982179
0.8143333;9.322264147
0.8145000;10.78928044
0.8146667;12.20367447
0.8148333;13.56070966
0.8150000;14.77152626
0.8151667;15.84796204
0.8153333;16.83020938
0.8155000;17.72675785
0.8156667;18.54089914
0.8158333;19.27026689
0.8160000;19.9159454
0.8161667;20.47621306
0.8163333;20.95094649
0.8165000;21.33940441
0.8166667;21.64373519
0.8168333;21.86412678
0.8170000;22.00149298
0.8171667;22.05911984
0.8173333;22.03226452
0.8175000;21.92361113
0.8176667;21.73777892
0.8178333;21.47634268
0.8180000;21.14103802
0.8181667;20.7323139
0.8183333;20.2568864
0.8185000;19.71124481
0.8186667;19.10359503
0.8188333;18.32365073
0.8190000;17.4808274
0.8191667;16.58221908
0.8193333;15.62478394
0.8195000;14.66232357
0.8196667;13.82532597
0.8198333;12.79616905
0.8200000;11.71695472
0.8201667;10.63873971
0.8203333;9.5015466
0.8205000;8.326552855
0.8206667;7.177735196
0.8208333;5.91378089
0.8210000;4.715345841
0.8211667;3.646180545
0.8213333;2.331139711
0.8215000;0.717086977
0.8216667;-0.13439097
0.8218333;-1.401319817
0.8220000;-2.441834097
0.8221667;-3.56426523
0.8223333;-4.731044705
0.8225000;-5.904286179
0.8226667;-7.089492728
0.8228333;-8.283135746
0.8230000;-9.459984744
0.8231667;-10.60823492
0.8233333;-11.72909502
0.8235000;-12.89965371
0.8236667;-14.02207675
0.8238333;-15.09235518
0.8240000;-16.09366598
0.8241667;-16.98539697
0.8243333;-17.81630827
0.8245000;-18.61448545
0.8246667;-19.35878875
0.8248333;-19.90121811
0.8250000;-20.44150411
0.8251667;-20.92344105
0.8253333;-21.35070027
0.8255000;-21.66499255
0.8256667;-21.93555181
0.8258333;-22.15344509
0.8260000;-22.29815735
0.8261667;-22.35573037
0.8263333;-22.32367557
0.8265000;-22.20863472
0.8266667;-22.00801842
0.8268333;-21.72011868
0.8270000;-21.33687247
0.8271667;-20.87225521
0.8273333;-20.32437486
0.8275000;-19.61535276
0.8276667;-18.85695115
0.8278333;-17.95875443
0.8280000;-16.93523534
0.8281667;-15.80623415
0.8283333;-14.58784398
0.8285000;-13.28885596
0.8286667;-11.91985766
0.8288333;-10.48988568
0.8290000;-9.006377661
0.8291667;-7.476842403
0.8293333;-5.911777283
0.8295000;-4.318810223
0.8296667;-2.703694994
0.8298333;-1.069919047
0.8300000;0.558216275
0.8301667;2.216501817
0.8303333;3.842215401
0.8305000;5.401128283
0.8306667;6.958632565
0.8308333;8.596121603
0.8310000;10.02485434
0.8311667;11.46980176
0.8313333;12.89705835
0.8315000;14.19179262
0.8316667;15.45768824
0.8318333;16.43726192
0.8320000;17.3118847
0.8321667;18.17383092
0.8323333;18.93872236
0.8325000;19.61682046
0.8326667;20.28059078
0.8328333;20.77465349
0.8330000;21.14631671
0.8331667;21.47257696
0.8333333;21.7375737
0.8335000;21.92370491
0.8336667;21.99283472
0.8338333;22.09208997
0.8340000;22.05256258
0.8341667;21.91408889
0.8343333;21.71741625
0.8345000;21.48120215
0.8346667;21.15961816
0.8348333;20.74830206
0.8350000;20.26736816
0.8351667;19.71923154
0.8353333;19.11164768
0.8355000;18.44072279
0.8356667;17.7112248
0.8358333;16.92368691
0.8360000;16.0803496
0.8361667;15.18537313
0.8363333;14.24951289
0.8365000;13.26242763
0.8366667;12.2335138
0.8368333;11.16450573
0.8370000;10.05922561
0.8371667;8.924184449
0.8373333;7.762706997
0.8375000;6.577450752
0.8376667;5.371555084
0.8378333;4.14674454
0.8380000;2.908773164
0.8381667;1.661779381
0.8383333;0.401795218
0.8385000;-0.863581422
0.8386667;-2.12710829
0.8388333;-3.386319328
0.8390000;-4.630172044
0.8391667;-5.864208872
0.8393333;-7.071121826
0.8395000;-8.264009506
0.8396667;-9.436286266
0.8398333;-10.58124417
0.8400000;-11.69376231
0.8401667;-12.77077641
0.8403333;-13.80821621
0.8405000;-14.80258598
0.8406667;-15.7525342
0.8408333;-16.64934145
0.8410000;-17.49184459
0.8411667;-18.27693722
0.8413333;-19.0008972
0.8415000;-19.65909143
0.8416667;-20.25562669
0.8418333;-20.78421868
0.8420000;-21.24091475
0.8421667;-21.62263203
0.8423333;-21.92653723
0.8425000;-22.15041551
0.8426667;-22.29337717
0.8428333;-22.35150465
0.8430000;-22.32091332
0.8431667;-22.20699534
0.8433333;-22.00593266
0.8435000;-21.71677422
0.8436667;-21.33894034
0.8438333;-20.87487496
0.8440000;-20.32721943
0.8441667;-19.70517564
0.8443333;-19.03773042
0.8445000;-18.22849958
0.8446667;-17.28582858
0.8448333;-16.22838854
0.8450000;-15.07194629
0.8451667;-13.82689965
0.8453333;-12.50502916
0.8455000;-11.11580006
0.8456667;-9.667463408
0.8458333;-8.167835626
0.8460000;-6.625424545
0.8461667;-5.047614245
0.8463333;-3.444055935
0.8465000;-1.823641767
0.8466667;-0.19362734
0.8468333;1.436475347
0.8470000;3.060675308
0.8471667;4.668831015
0.8473333;6.253662616
0.8475000;7.808627302
0.8476667;9.323633357
0.8478333;10.79186398
0.8480000;12.20653986
0.8481667;13.56283968
0.8483333;14.77054462
0.8485000;15.84487609
0.8486667;16.82928078
0.8488333;17.72599101
0.8490000;18.53839513
0.8491667;19.27053016
0.8493333;19.91601793
0.8495000;20.47707607
0.8496667;20.95122202
0.8498333;21.34305071
0.8500000;21.64713166
0.8501667;21.86660735
0.8503333;22.00244611
0.8505000;22.05662047
0.8506667;22.02946842
0.8508333;21.9220302
0.8510000;21.73722442
0.8511667;21.47635908
0.8513333;21.14161353
0.8515000;20.73461967
0.8516667;20.25896849
0.8518333;19.71537794
0.8520000;19.10746173
0.8521667;18.43677373
0.8523333;17.7067151
0.8525000;16.91973623
0.8526667;16.07872849
0.8528333;15.1865141
0.8530000;14.24657838
0.8531667;13.26093044
0.8533333;12.23305593
0.8535000;11.16669835
0.8536667;10.06489601
0.8538333;8.931336212
0.8540000;7.768928232
0.8541667;6.581384257
0.8543333;5.372286451
0.8545000;4.14531317
0.8546667;2.904202731
0.8548333;1.652711833
0.8550000;0.394693416
0.8551667;-0.866062825
0.8553333;-2.125617692
0.8555000;-3.379880008
0.8556667;-4.625222657
0.8558333;-5.857968526
0.8560000;-7.074379497
0.8561667;-8.270388374
0.8563333;-9.441614176
0.8565000;-10.58460396
0.8566667;-11.6959662
0.8568333;-12.77140944
0.8570000;-13.80795412
0.8571667;-14.80139129
0.8573333;-15.74816678
0.8575000;-16.64542871
0.8576667;-17.48804915
0.8578333;-18.27450208
0.8580000;-19.00072168
0.8581667;-19.66386994
0.8583333;-20.26026865
0.8585000;-20.78787561
0.8586667;-21.24304485
0.8588333;-21.62362389
0.8590000;-21.92690017
0.8591667;-22.150123
0.8593333;-22.29185118
0.8595000;-22.34971438
0.8596667;-22.3224597
0.8598333;-22.20857719
0.8600000;-22.00688411
0.8601667;-21.71716279
0.8603333;-21.33906757
0.8605000;-20.87459636
0.8606667;-20.32601473
0.8608333;-19.70412607
0.8610000;-19.03823819
0.8611667;-18.22900207
0.8613333;-17.28604246
0.8615000;-16.22833943
0.8616667;-15.07162829
0.8618333;-13.82688743
0.8620000;-12.50506359
0.8621667;-11.11543472
0.8623333;-9.666759544
0.8625000;-8.167097172
0.8626667;-6.624580769
0.8628333;-5.047588565
0.8630000;-3.444500397
0.8631667;-1.823622036
0.8633333;-0.193229274
0.8635000;1.438278803
0.8636667;3.062167938
0.8638333;4.670468847
0.8640000;6.254991479
0.8641667;7.808337193
0.8643333;9.32289593
0.8645000;10.79063695
0.8646667;12.20579911
0.8648333;13.56196791
0.8650000;14.77020883
0.8651667;15.84618912
0.8653333;16.82930303
0.8655000;17.72596959
0.8656667;18.53969122
0.8658333;19.2696677
0.8660000;19.91520845
0.8661667;20.47585438
0.8663333;20.95098977
0.8665000;21.34093316
0.8666667;21.64549151
0.8668333;21.86591297
0.8670000;22.00248652
0.8671667;22.05619887
0.8673333;22.02919461
0.8675000;21.92186564
0.8676667;21.7371145
0.8678333;21.47628706
0.8680000;21.1415664
0.8681667;20.6524406
0.8683333;20.08765592
0.8685000;19.46876906
0.8686667;18.80164363
0.8688333;18.08435536
0.8690000;17.31688702
0.8691667;16.49866501
0.8693333;15.63073109
0.8695000;14.71482042
0.8696667;13.75368444
0.8698333;12.74899516
0.8700000;11.70400179
0.8701667;10.62253586
0.8703333;9.507541956
0.8705000;8.362569587
0.8706667;7.190536316
0.8708333;5.99520762
0.8710000;4.780114446
0.8711667;3.549002407
0.8713333;2.305626687
0.8715000;1.053651439
0.8716667;-0.203068977
0.8718333;-1.460694623
0.8720000;-2.715388997
0.8721667;-3.962874347
0.8723333;-5.1998052
0.8725000;-6.422401017
0.8726667;-7.6270417
0.8728333;-8.809711084
0.8730000;-9.965839734
0.8731667;-11.09217789
0.8733333;-12.18531747
0.8735000;-13.2410582
0.8736667;-14.25652083
0.8738333;-15.22748257
0.8740000;-16.15034013
0.8741667;-17.02247814
0.8743333;-17.83854741
0.8745000;-18.59731545
0.8746667;-19.29466689
0.8748333;-19.92786535
0.8750000;-20.4932135
0.8751667;-20.98884788
0.8753333;-21.41105128
0.8755000;-21.75784462
0.8756667;-22.02649935
0.8758333;-22.21430111
0.8760000;-22.31999259
0.8761667;-22.34123266
0.8763333;-22.27690748
0.8765000;-22.12558685
0.8766667;-21.88621764
0.8768333;-21.55874607
0.8770000;-21.14297416
0.8771667;-20.64140046
0.8773333;-20.05672163
0.8775000;-19.4019321
0.8776667;-18.70764889
0.8778333;-17.85980283
0.8780000;-16.87182547
0.8781667;-15.76644872
0.8783333;-14.56246085
0.8785000;-13.27302022
0.8786667;-11.91031408
0.8788333;-10.48391236
0.8790000;-9.002910553
0.8791667;-7.475036162
0.8793333;-5.908481225
0.8795000;-4.311666147
0.8796667;-2.692948611
0.8798333;-1.060593616
0.8800000;-0.191848196
0.8801667;1.43996042
0.8803333;3.063010623
0.8805000;4.670733745
0.8806667;6.254936219
0.8808333;7.807982179
0.8810000;9.322264147
0.8811667;10.78928044
0.8813333;12.20367447
0.8815000;13.56070966
0.8816667;14.77152626
0.8818333;15.84796204
0.8820000;16.83020938
0.8821667;17.72675785
0.8823333;18.54089914
0.8825000;19.27026689
0.8826667;19.9159454
0.8828333;20.47621306
0.8830000;20.95094649
0.8831667;21.33940441
0.8833333;21.64373519
0.8835000;21.86412678
0.8836667;22.00149298
0.8838333;22.05911984
0.8840000;22.03226452
0.8841667;21.92361113
0.8843333;21.73777892
0.8845000;21.47634268
0.8846667;21.14103802
0.8848333;20.7323139
0.8850000;20.2568864
0.8851667;19.71124481
0.8853333;19.10359503
0.8855000;18.32365073
0.8856667;17.4808274
0.8858333;16.58221908
0.8860000;15.62478394
0.8861667;14.66232357
0.8863333;13.82532597
0.8865000;12.79616905
0.8866667;11.71695472
0.8868333;10.63873971
0.8870000;9.5015466
0.8871667;8.326552855
0.8873333;7.177735196
0.8875000;5.91378089
0.8876667;4.715345841
0.8878333;3.646180545
0.8880000;2.331139711
0.8881667;0.717086977
0.8883333;-0.13439097
0.8885000;-1.401319817
0.8886667;-2.441834097
0.8888333;-3.56426523
0.8890000;-4.731044705
0.8891667;-5.904286179
0.8893333;-7.089492728
0.8895000;-8.283135746
0.8896667;-9.459984744
0.8898333;-10.60823492
0.8900000;-11.72909502
0.8901667;-12.89965371
0.8903333;-14.02207675
0.8905000;-15.09235518
0.8906667;-16.09366598
0.8908333;-16.98539697
0.8910000;-17.81630827
0.8911667;-18.61448545
0.8913333;-19.35878875
0.8915000;-19.90121811
0.8916667;-20.44150411
0.8918333;-20.92344105
0.8920000;-21.35070027
0.8921667;-21.66499255
0.8923333;-21.93555181
0.8925000;-22.15344509
0.8926667;-22.29815735
0.8928333;-22.35573037
0.8930000;-22.32367557
0.8931667;-22.20863472
0.8933333;-22.00801842
0.8935000;-21.72011868
0.8936667;-21.33687247
0.8938333;-20.87225521
0.8940000;-20.32437486
0.8941667;-19.61535276
0.8943333;-18.85695115
0.8945000;-17.95875443
0.8946667;-16.93523534
0.8948333;-15.80623415
0.8950000;-14.58784398
0.8951667;-13.28885596
0.8953333;-11.91985766
0.8955000;-10.48988568
0.8956667;-9.006377661
0.8958333;-7.476842403
0.8960000;-5.911777283
0.8961667;-4.318810223
0.8963333;-2.703694994
0.8965000;-1.069919047
0.8966667;0.558216275
0.8968333;2.216501817
0.8970000;3.842215401
0.8971667;5.401128283
0.8973333;6.958632565
0.8975000;8.596121603
0.8976667;10.02485434
0.8978333;11.46980176
0.8980000;12.89705835
0.8981667;14.19179262
0.8983333;15.45768824
0.8985000;16.43726192
0.8986667;17.3118847
0.8988333;18.17383092
0.8990000;18.93872236
0.8991667;19.61682046
0.8993333;20.28059078
0.8995000;20.77465349
0.8996667;21.14631671
0.8998333;21.47257696
0.9000000;21.7375737
0.9001667;21.92370491
0.9003333;21.99283472
0.9005000;22.09208997
0.9006667;22.05256258
0.9008333;21.91408889
0.9010000;21.71741625
0.9011667;21.48120215
0.9013333;21.15961816
0.9015000;20.74830206
0.9016667;20.26736816
0.9018333;19.71923154
0.9020000;19.11164768
0.9021667;18.44072279
0.9023333;17.7112248
0.9025000;16.92368691
0.9026667;16.0803496
0.9028333;15.18537313
0.9030000;14.24951289
0.9031667;13.26242763
0.9033333;12.2335138
0.9035000;11.16450573
0.9036667;10.05922561
0.9038333;8.924184449
0.9040000;7.762706997
0.9041667;6.577450752
0.9043333;5.371555084
0.9045000;4.14674454
0.9046667;2.908773164
0.9048333;1.661779381
0.9050000;0.401795218
0.9051667;-0.863581422
0.9053333;-2.12710829
0.9055000;-3.386319328
0.9056667;-4.630172044
0.9058333;-5.864208872
0.9060000;-7.071121826
0.9061667;-8.264009506
0.9063333;-9.436286266
0.9065000;-10.58124417
0.9066667;-11.69376231
0.9068333;-12.77077641
0.9070000;-13.80821621
0.9071667;-14.80258598
0.9073333;-15.7525342
0.9075000;-16.64934145
0.9076667;-17.49184459
0.9078333;-18.27693722
0.9080000;-19.0008972
0.9081667;-19.65909143
0.9083333;-20.25562669
0.9085000;-20.78421868
0.9086667;-21.24091475
0.9088333;-21.62263203
0.9090000;-21.92653723
0.9091667;-22.15041551
0.9093333;-22.29337717
0.9095000;-22.35150465
0.9096667;-22.32091332
0.9098333;-22.20699534
0.9100000;-22.00593266
0.9101667;-21.71677422
0.9103333;-21.33894034
0.9105000;-20.87487496
0.9106667;-20.32721943
0.9108333;-19.70517564
0.9110000;-19.03773042
0.9111667;-18.22849958
0.9113333;-17.28582858
0.9115000;-16.22838854
0.9116667;-15.07194629
0.9118333;-13.82689965
0.9120000;-12.50502916
0.9121667;-11.11580006
0.9123333;-9.667463408
0.9125000;-8.167835626
0.9126667;-6.625424545
0.9128333;-5.047614245
0.9130000;-3.444055935
0.9131667;-1.823641767
0.9133333;-0.19362734
0.9135000;1.436475347
0.9136667;3.060675308
0.9138333;4.668831015
0.9140000;6.253662616
0.9141667;7.808627302
0.9143333;9.323633357
0.9145000;10.79186398
0.9146667;12.20653986
0.9148333;13.56283968
0.9150000;14.77054462
0.9151667;15.84487609
0.9153333;16.82928078
0.9155000;17.72599101
0.9156667;18.53839513
0.9158333;19.27053016
0.9160000;19.91601793
0.9161667;20.47707607
0.9163333;20.95122202
0.9165000;21.34305071
0.9166667;21.64713166
0.9168333;21.86660735
0.9170000;22.00244611
0.9171667;22.05662047
0.9173333;22.02946842
0.9175000;21.9220302
0.9176667;21.73722442
0.9178333;21.47635908
0.9180000;21.14161353
0.9181667;20.73461967
0.9183333;20.25896849
0.9185000;19.71537794
0.9186667;19.10746173
0.9188333;18.43677373
0.9190000;17.7067151
0.9191667;16.91973623
0.9193333;16.07872849
0.9195000;15.1865141
0.9196667;14.24657838
0.9198333;13.26093044
0.9200000;12.23305593
0.9201667;11.16669835
0.9203333;10.06489601
0.9205000;8.931336212
0.9206667;7.768928232
0.9208333;6.581384257
0.9210000;5.372286451
0.9211667;4.14531317
0.9213333;2.904202731
0.9215000;1.652711833
0.9216667;0.394693416
0.9218333;-0.866062825
0.9220000;-2.125617692
0.9221667;-3.379880008
0.9223333;-4.625222657
0.9225000;-5.857968526
0.9226667;-7.074379497
0.9228333;-8.270388374
0.9230000;-9.441614176
0.9231667;-10.58460396
0.9233333;-11.6959662
0.9235000;-12.77140944
0.9236667;-13.80795412
0.9238333;-14.80139129
0.9240000;-15.74816678
0.9241667;-16.64542871
0.9243333;-17.48804915
0.9245000;-18.27450208
0.9246667;-19.00072168
0.9248333;-19.66386994
0.9250000;-20.26026865
0.9251667;-20.78787561
0.9253333;-21.24304485
0.9255000;-21.62362389
0.9256667;-21.92690017
0.9258333;-22.150123
0.9260000;-22.29185118
0.9261667;-22.34971438
0.9263333;-22.3224597
0.9265000;-22.20857719
0.9266667;-22.00688411
0.9268333;-21.71716279
0.9270000;-21.33906757
0.9271667;-20.87459636
0.9273333;-20.32601473
0.9275000;-19.70412607
0.9276667;-19.03823819
0.9278333;-18.22900207
0.9280000;-17.28604246
0.9281667;-16.22833943
0.9283333;-15.07162829
0.9285000;-13.82688743
0.9286667;-12.50506359
0.9288333;-11.11543472
0.9290000;-9.666759544
0.9291667;-8.167097172
0.9293333;-6.624580769
0.9295000;-5.047588565
0.9296667;-3.444500397
0.9298333;-1.823622036
0.9300000;-0.193229274
0.9301667;1.438278803
0.9303333;3.062167938
0.9305000;4.670468847
0.9306667;6.254991479
0.9308333;7.808337193
0.9310000;9.32289593
0.9311667;10.79063695
0.9313333;12.20579911
0.9315000;13.56196791
0.9316667;14.77020883
0.9318333;15.84618912
0.9320000;16.82930303
0.9321667;17.72596959
0.9323333;18.53969122
0.9325000;19.2696677
0.9326667;19.91520845
0.9328333;20.47585438
0.9330000;20.95098977
0.9331667;21.34093316
0.9333333;21.64549151
0.9335000;21.86591297
0.9336667;22.00248652
0.9338333;22.05619887
0.9340000;22.02919461
0.9341667;21.92186564
0.9343333;21.7371145
0.9345000;21.47628706
0.9346667;21.1415664
0.9348333;20.6524406
0.9350000;20.08765592
0.9351667;19.46876906
0.9353333;18.80164363
0.9355000;18.08435536
0.9356667;17.31688702
0.9358333;16.49866501
0.9360000;15.63073109
0.9361667;14.71482042
0.9363333;13.75368444
0.9365000;12.74899516
0.9366667;11.70400179
0.9368333;10.62253586
0.9370000;9.507541956
0.9371667;8.362569587
0.9373333;7.190536316
0.9375000;5.99520762
0.9376667;4.780114446
0.9378333;3.549002407
0.9380000;2.305626687
0.9381667;1.053651439
0.9383333;-0.203068977
0.9385000;-1.460694623
0.9386667;-2.715388997
0.9388333;-3.962874347
0.9390000;-5.1998052
0.9391667;-6.422401017
0.9393333;-7.6270417
0.9395000;-8.809711084
0.9396667;-9.965839734
0.9398333;-11.09217789
0.9400000;-12.18531747
0.9401667;-13.2410582
0.9403333;-14.25652083
0.9405000;-15.22748257
0.9406667;-16.15034013
0.9408333;-17.02247814
0.9410000;-17.83854741
0.9411667;-18.59731545
0.9413333;-19.29466689
0.9415000;-19.92786535
0.9416667;-20.4932135
0.9418333;-20.98884788
0.9420000;-21.41105128
0.9421667;-21.75784462
0.9423333;-22.02649935
0.9425000;-22.21430111
0.9426667;-22.31999259
0.9428333;-22.34123266
0.9430000;-22.27690748
0.9431667;-22.12558685
0.9433333;-21.88621764
0.9435000;-21.55874607
0.9436667;-21.14297416
0.9438333;-20.64140046
0.9440000;-20.05672163
0.9441667;-19.4019321
0.9443333;-18.70764889
0.9445000;-17.85980283
0.9446667;-16.87182547
0.9448333;-15.76644872
0.9450000;-14.56246085
0.9451667;-13.27302022
0.9453333;-11.91031408
0.9455000;-10.48391236
0.9456667;-9.002910553
0.9458333;-7.475036162
0.9460000;-5.908481225
0.9461667;-4.311666147
0.9463333;-2.692948611
0.9465000;-1.060593616
0.9466667;-0.191848196
0.9468333;1.43996042
0.9470000;3.063010623
0.9471667;4.670733745
0.9473333;6.254936219
0.9475000;7.807982179
0.9476667;9.322264147
0.9478333;10.78928044
0.9480000;12.20367447
0.9481667;13.56070966
0.9483333;14.77152626
0.9485000;15.84796204
0.9486667;16.83020938
0.9488333;17.72675785
0.9490000;18.54089914
0.9491667;19.27026689
0.9493333;19.9159454
0.9495000;20.47621306
0.9496667;20.95094649
0.9498333;21.33940441
0.9500000;21.64373519
0.9501667;21.86412678
0.9503333;22.00149298
0.9505000;22.05911984
0.9506667;22.03226452
0.9508333;21.92361113
0.9510000;21.73777892
0.9511667;21.47634268
0.9513333;21.14103802
0.9515000;20.7323139
0.9516667;20.2568864
0.9518333;19.71124481
0.9520000;19.10359503
0.9521667;18.32365073
0.9523333;17.4808274
0.9525000;16.58221908
0.9526667;15.62478394
0.9528333;14.66232357
0.9530000;13.82532597
0.9531667;12.79616905
0.9533333;11.71695472
0.9535000;10.63873971
0.9536667;9.5015466
0.9538333;8.326552855
0.9540000;7.177735196
0.9541667;5.91378089
0.9543333;4.715345841
0.9545000;3.646180545
0.9546667;2.331139711
0.9548333;0.717086977
0.9550000;-0.13439097
0.9551667;-1.401319817
0.9553333;-2.441834097
0.9555000;-3.56426523
0.9556667;-4.731044705
0.9558333;-5.904286179
0.9560000;-7.089492728
0.9561667;-8.283135746
0.9563333;-9.459984744
0.9565000;-10.60823492
0.9566667;-11.72909502
0.9568333;-12.89965371
0.9570000;-14.02207675
0.9571667;-15.09235518
0.9573333;-16.09366598
0.9575000;-16.98539697
0.9576667;-17.81630827
0.9578333;-18.61448545
0.9580000;-19.35878875
0.9581667;-19.90121811
0.9583333;-20.44150411
0.9585000;-20.92344105
0.9586667;-21.35070027
0.9588333;-21.66499255
0.9590000;-21.93555181
0.9591667;-22.15344509
0.9593333;-22.29815735
0.9595000;-22.35573037
0.9596667;-22.32367557
0.9598333;-22.20863472
0.9600000;-22.00801842
0.9601667;-21.72011868
0.9603333;-21.33687247
0.9605000;-20.87225521
0.9606667;-20.32437486
0.9608333;-19.61535276
0.9610000;-18.85695115
0.9611667;-17.95875443
0.9613333;-16.93523534
0.9615000;-15.80623415
0.9616667;-14.58784398
0.9618333;-13.28885596
0.9620000;-11.91985766
0.9621667;-10.48988568
0.9623333;-9.006377661
0.9625000;-7.476842403
0.9626667;-5.911777283
0.9628333;-4.318810223
0.9630000;-2.703694994
0.9631667;-1.069919047
0.9633333;0.558216275
0.9635000;2.216501817
0.9636667;3.842215401
0.9638333;5.401128283
0.9640000;6.958632565
0.9641667;8.596121603
0.9643333;10.02485434
0.9645000;11.46980176
0.9646667;12.89705835
0.9648333;14.19179262
0.9650000;15.45768824
0.9651667;16.43726192
0.9653333;17.3118847
0.9655000;18.17383092
0.9656667;18.93872236
0.9658333;19.61682046
0.9660000;20.28059078
0.9661667;20.77465349
0.9663333;21.14631671
0.9665000;21.47257696
0.9666667;21.7375737
0.9668333;21.92370491
0.9670000;21.99283472
0.9671667;22.09208997
0.9673333;22.05256258
0.9675000;21.91408889
0.9676667;21.71741625
0.9678333;21.48120215
0.9680000;21.15961816
0.9681667;20.74830206
0.9683333;20.26736816
0.9685000;19.71923154
0.9686667;19.11164768
0.9688333;18.44072279
0.9690000;17.7112248
0.9691667;16.92368691
0.9693333;16.0803496
0.9695000;15.18537313
0.9696667;14.24951289
0.9698333;13.26242763
0.9700000;12.2335138
0.9701667;11.16450573
0.9703333;10.05922561
0.9705000;8.924184449
0.9706667;7.762706997
0.9708333;6.577450752
0.9710000;5.371555084
0.9711667;4.14674454
0.9713333;2.908773164
0.9715000;1.661779381
0.9716667;0.401795218
0.9718333;-0.863581422
0.9720000;-2.12710829
0.9721667;-3.386319328
0.9723333;-4.630172044
0.9725000;-5.864208872
0.9726667;-7.071121826
0.9728333;-8.264009506
0.9730000;-9.436286266
0.9731667;-10.58124417
0.9733333;-11.69376231
0.9735000;-12.77077641
0.9736667;-13.80821621
0.9738333;-14.80258598
0.9740000;-15.7525342
0.9741667;-16.64934145
0.9743333;-17.49184459
0.9745000;-18.27693722
0.9746667;-19.0008972
0.9748333;-19.65909143
0.9750000;-20.25562669
0.9751667;-20.78421868
0.9753333;-21.24091475
0.9755000;-21.62263203
0.9756667;-21.92653723
0.9758333;-22.15041551
0.9760000;-22.29337717
0.9761667;-22.35150465
0.9763333;-22.32091332
0.9765000;-22.20699534
0.9766667;-22.00593266
0.9768333;-21.71677422
0.9770000;-21.33894034
0.9771667;-20.87487496
